appName,link,tags
SurrounDead,https://store.steampowered.com/app/1645820/SurrounDead,"Zombies,Post-apocalyptic,Survival,Open World,RPG,Exploration,Singleplayer,Shooter,Third Person,Early Access,Loot,Indie,First-Person,Adventure,Action,PvE,Third-Person Shooter,Base Building,Open World Survival Craft,Action RPG"
OMON Simulator,https://store.steampowered.com/app/1140440/OMON_Simulator,"Nudity,Simulation,Action,Indie,RPG,Adventure,Strategy,Sexual Content,Violent,Multiplayer,Politics,Political,Story Rich,Memes,Racing,Massively Multiplayer,Open World,Comedy,Funny,Atmospheric"
Симулятор Прыгания по Гаражам,https://store.steampowered.com/app/1529710/_,"Simulation,Memes,Comedy,First-Person,Realistic,Action,3D,Singleplayer,1990's,Walking Simulator,Immersive Sim,Life Sim,Emotional,Parkour,Artificial Intelligence,Linear,Conversation"
Penumbra Overture,https://store.steampowered.com/app/22180/Penumbra_Overture,"Horror,Adventure,First-Person,Survival Horror,Indie,Atmospheric,Psychological Horror,Singleplayer,Story Rich,Stealth,Dark,Lovecraftian,Puzzle,Action,Survival,Classic"
Lost in Vivo,https://store.steampowered.com/app/963710/Lost_in_Vivo,"Psychological Horror,Horror,Atmospheric,Survival Horror,Psychological,Indie,First-Person,FPS,Retro,Lovecraftian,Shooter,Surreal,Great Soundtrack,Survival,Mature,Stylized,Violent,Singleplayer,Multiple Endings,Soundtrack"
Neighbours from Hell Compilation,https://store.steampowered.com/app/260750/Neighbours_from_Hell_Compilation,"Comedy,Casual,Classic,Funny,Point & Click,Puzzle,Adventure,Singleplayer,Stealth,Strategy,Nostalgia,Old School,Atmospheric,Great Soundtrack,Arcade,2D,Psychological Horror,Dark Humor"
Touhou Hero of Ice Fairy,https://store.steampowered.com/app/1955830/TouhouHeroofIceFairy,"Early Access,Anime,Bullet Hell,Female Protagonist,Roguelite,Side Scroller,Platformer,JRPG,Replay Value,Indie,Story Rich,Cute,2D,RPG,Singleplayer,Action,Adventure,Shooter,Action-Adventure,Combat"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
Dig or Die,https://store.steampowered.com/app/315460/Dig_or_Die,"Survival,Open World Survival Craft,Sandbox,Crafting,2D,Open World,Indie,Strategy,Action,Multiplayer,Tower Defense,Building,Base Building,Co-op,Physics,Pixel Graphics,Singleplayer,RPG,Early Access,Adventure"
Hextech Mayhem: A League of Legends Story™,https://store.steampowered.com/app/1651960/Hextech_Mayhem_A_League_of_Legends_Story,"Rhythm,Runner,Action,Singleplayer,Platformer,Indie,Cartoony,Music,Difficult"
Phoenix Point,https://store.steampowered.com/app/839770/Phoenix_Point,"Tactical,Turn-Based Strategy,Grand Strategy,RPG,Procedural Generation,Third-Person Shooter,Strategy,Perma Death,PvE,Aliens,Character Customization,Post-apocalyptic,Third Person,First-Person,Horror,Isometric,Tutorial,Tactical RPG,Transhumanism,3D"
Asterigos: Curse of the Stars,https://store.steampowered.com/app/1731070/Asterigos_Curse_of_the_Stars,"Exploration,Female Protagonist,Souls-like,Action RPG,Story Rich,Action-Adventure,Rome,Action,Magic,Mythology,Hack and Slash,RPG,Medieval,3D,Metroidvania,Third Person,Controller,Multiple Endings,Fantasy,Stylized"
Warhammer Combat Cards,https://store.steampowered.com/app/1641990/Warhammer_Combat_Cards,"Strategy,Card Game,Card Battler,Warhammer 40K,2D,Sci-fi,Free to Play,Turn-Based Combat,Deckbuilding,PvE,PvP,Asynchronous Multiplayer,Multiplayer,Singleplayer,Games Workshop"
LEGO® Builder's Journey,https://store.steampowered.com/app/1544360/LEGO_Builders_Journey,"Exploration,Precision Platformer,Puzzle Platformer,Puzzle,Point & Click,Strategy,Isometric,Cute,LEGO,Relaxing,Story Rich,Casual,Abstract,Colorful,Minimalist,Stylized,Family Friendly,Building,Emotional,Physics"
Touhou Chireiden ~ Subterranean Animism.,https://store.steampowered.com/app/1100150/Touhou_Chireiden__Subterranean_Animism,"Indie,Action,Bullet Hell,Shoot 'Em Up,Great Soundtrack,Female Protagonist,Singleplayer,Faith,Difficult,2D,Anime,Cute"
Graviteam Tactics: Mius-Front,https://store.steampowered.com/app/312980/Graviteam_Tactics_MiusFront,"Simulation,Strategy,World War II,Wargame,Tanks,RTS,Military,Realistic,Singleplayer,War,Historical,Difficult,Atmospheric,Real Time Tactics,Replay Value,Tactical"
Patrick's Parabox,https://store.steampowered.com/app/1260520/Patricks_Parabox,"Puzzle,Sokoban,Abstract,Logic,Minimalist,Singleplayer,2D,Indie,Casual,Difficult,Strategy,Psychological Horror"
SurrounDead,https://store.steampowered.com/app/1645820/SurrounDead,"Zombies,Post-apocalyptic,Survival,Open World,RPG,Exploration,Singleplayer,Shooter,Third Person,Early Access,Loot,Indie,First-Person,Adventure,Action,PvE,Third-Person Shooter,Base Building,Open World Survival Craft,Action RPG"
Heavy Rain,https://store.steampowered.com/app/960910/Heavy_Rain,"Choices Matter,Story Rich,Multiple Endings,Narration,Adventure,Cinematic,Detective,Thriller,Emotional,Investigation,Interactive Fiction,Quick-Time Events,Dynamic Narration,Mystery,Singleplayer,Crime,Sexual Content,Atmospheric,Violent,Nudity"
Space Hulk: Deathwing Enhanced Edition,https://store.steampowered.com/app/816090/Space_Hulk_Deathwing_Enhanced_Edition,"Action,Warhammer 40K,Co-op,FPS,Shooter,Adventure,Online Co-Op,Multiplayer,First-Person,Violent,Atmospheric,Sci-fi,Gore,Singleplayer,Horror,Games Workshop,Mature,Space,Aliens"
Hellsplit: Arena,https://store.steampowered.com/app/1039880/Hellsplit_Arena,"VR,Action,Gore,RPG,Swordplay,Dark Fantasy,Fantasy,First-Person,Horror,Medieval,Violent,Singleplayer,Sandbox,Souls-like,FPS,Zombies,Funny,Multiplayer"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
Touhou Hero of Ice Fairy,https://store.steampowered.com/app/1955830/TouhouHeroofIceFairy,"Early Access,Anime,Bullet Hell,Female Protagonist,Roguelite,Side Scroller,Platformer,JRPG,Replay Value,Indie,Story Rich,Cute,2D,RPG,Singleplayer,Action,Adventure,Shooter,Action-Adventure,Combat"
Phantom Doctrine,https://store.steampowered.com/app/559100/Phantom_Doctrine,"Turn-Based Tactics,Strategy,Stealth,Cold War,RPG,Singleplayer,Tactical,Turn-Based Strategy,Turn-Based,Action,Violent,Character Customization,Multiplayer,Replay Value,Great Soundtrack,Isometric,Atmospheric,Alternate History,Story Rich,Management"
Jazzpunk: Director's Cut,https://store.steampowered.com/app/250260/Jazzpunk_Directors_Cut,"Comedy,Indie,Adventure,Surreal,Funny,Exploration,Short,First-Person,Cyberpunk,Singleplayer,Walking Simulator,Cold War,Casual,Memes,Simulation,Stylized,Parody,Great Soundtrack,Action,Story Rich"
Hextech Mayhem: A League of Legends Story™,https://store.steampowered.com/app/1651960/Hextech_Mayhem_A_League_of_Legends_Story,"Rhythm,Runner,Action,Singleplayer,Platformer,Indie,Cartoony,Music,Difficult"
Cold Waters,https://store.steampowered.com/app/541210/Cold_Waters,"Simulation,Naval Combat,Submarine,Strategy,Naval,Cold War,Military,Indie,Singleplayer,War,Open World,Tactical,Action,Realistic,Multiplayer,Historical,Atmospheric,FPS"
Asterigos: Curse of the Stars,https://store.steampowered.com/app/1731070/Asterigos_Curse_of_the_Stars,"Exploration,Female Protagonist,Souls-like,Action RPG,Story Rich,Action-Adventure,Rome,Action,Magic,Mythology,Hack and Slash,RPG,Medieval,3D,Metroidvania,Third Person,Controller,Multiple Endings,Fantasy,Stylized"
S.W.I.N.E. HD Remaster,https://store.steampowered.com/app/944010/SWINE_HD_Remaster,"Strategy,RTS,Retro,Funny,Real Time Tactics,Tanks,War,Real-Time,Real-Time with Pause,Multiplayer,Classic,Remake,Action,Comedy,PvE,Difficult,Moddable,Great Soundtrack,Indie,Cold War"
60 Seconds!,https://store.steampowered.com/app/368360/60_Seconds,"Survival,Post-apocalyptic,Singleplayer,Strategy,Simulation,Dark Humor,Funny,Indie,Adventure,Comedy,Choices Matter,Casual,Point & Click,Action,Difficult,War,Text-Based,2D,Dark Comedy,Roguelite"
Island Saver,https://store.steampowered.com/app/1210250/Island_Saver,"Free to Play,Adventure,Action,Family Friendly,Cute,Multiplayer,First-Person,Education,Colorful,FPS,Funny,Fantasy,Dinosaurs,Life Sim,Casual,Singleplayer,Indie,Shooter,Controller"
LEGO® Builder's Journey,https://store.steampowered.com/app/1544360/LEGO_Builders_Journey,"Exploration,Precision Platformer,Puzzle Platformer,Puzzle,Point & Click,Strategy,Isometric,Cute,LEGO,Relaxing,Story Rich,Casual,Abstract,Colorful,Minimalist,Stylized,Family Friendly,Building,Emotional,Physics"
GORN,https://store.steampowered.com/app/578620/GORN,"VR,Action,3D Fighter,Violent,Indie,Gore,Funny,Fighting,Blood,First-Person,Early Access,Singleplayer,Local Multiplayer,Swordplay,Medieval,Moddable,Multiplayer,Asymmetric VR,Nudity,Horror"
Kingdom Rush Vengeance - Tower Defense,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense,"Tower Defense,Strategy,Singleplayer,2D,Difficult,Medieval,Choices Matter,Cartoon,Adventure,Demons,Action,Action-Adventure,Colorful,Fantasy,Dark,Cartoony,Family Friendly,Tactical RPG,2D Fighter,Trading Card Game"
Job Simulator,https://store.steampowered.com/app/448280/Job_Simulator,"VR,Simulation,Funny,First-Person,Singleplayer,Robots,Comedy,Physics,Memes,Family Friendly,Sandbox,Casual,Sci-fi,Atmospheric,Realistic,Action,Indie,Job Simulator,Psychological Horror,Multiplayer"
Scythe: Digital Edition,https://store.steampowered.com/app/718560/Scythe_Digital_Edition,"Board Game,Strategy,Turn-Based,4X,Multiplayer,Alternate History,Tabletop,Mechs,Hex Grid,Turn-Based Strategy,Sci-fi,Steampunk,World War I,Historical,Singleplayer,Character Customization,Beautiful,Hand-drawn,Tactical,PvP"
Deadlink,https://store.steampowered.com/app/1676130/Deadlink,"Early Access,Difficult,Action Roguelike,Fast-Paced,Cyberpunk,Arena Shooter,FPS,Shooter,Roguelite,First-Person,Stylized,Class-Based,Action,Transhumanism,Comic Book,Singleplayer,Dystopian,Hacking,Futuristic,Cartoony"
Dungeons of Sundaria,https://store.steampowered.com/app/587520/Dungeons_of_Sundaria,"Early Access,Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Indie,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,4 Player Local"
Hand Simulator,https://store.steampowered.com/app/657200/Hand_Simulator,"Simulation,Funny,Multiplayer,VR,Difficult,Psychological Horror,First-Person,Memes,Comedy,Intentionally Awkward Controls,Horror,Action,Sexual Content,FPS,Nudity,Singleplayer,Atmospheric,World War II,Shooter,Open World"
Cat Quest,https://store.steampowered.com/app/593280/Cat_Quest,"Adventure,RPG,Cats,Cute,Action,Hack and Slash,Indie,Singleplayer,Open World,Casual,Action RPG,Loot,Fantasy,2D,Funny,Multiplayer,Dragons,Cozy,Wholesome,Co-op"
Per Aspera,https://store.steampowered.com/app/803050/Per_Aspera,"City Builder,Resource Management,Real-Time with Pause,Colony Sim,Base Building,Simulation,Automation,Strategy,Space,Sandbox,Science,Mars,Sci-fi,Artificial Intelligence,Indie,Mystery,Difficult,Minimalist,Singleplayer,Story Rich"
Arcade Paradise,https://store.steampowered.com/app/1388870/Arcade_Paradise,"Adventure,Arcade,1990's,Management,Comedy,Retro,Action-Adventure,First-Person,3D,Score Attack,Funny,Realistic,Pixel Graphics,Simulation,Old School,America,Resource Management,PvP,Local Co-Op,Multiplayer"
Amazing Cultivation Simulator,https://store.steampowered.com/app/955900/Amazing_Cultivation_Simulator,"Simulation,RPG,Strategy,Sandbox,Martial Arts,Mythology,Indie,Survival,Colony Sim,Open World,Singleplayer,Base Building,Management,Early Access,2D,Fantasy,Anime,Building,Sexual Content,Psychological Horror"
"Peace, Death! 2",https://store.steampowered.com/app/1546790/Peace_Death_2,"Casual,2D,Simulation,Comedy,Arcade,Puzzle,Turn-Based Tactics,Funny,Point & Click,Pixel Graphics,Side Scroller,Memes,Dark Humor,Fantasy,Singleplayer,Choices Matter,Indie,Clicker,Great Soundtrack"
Aimlabs,https://store.steampowered.com/app/714010/Aimlabs,"Free to Play,FPS,Shooter,Simulation,First-Person,Singleplayer,Multiplayer,Action,eSports,Competitive,Casual,Indie,Early Access,Sniper,Adventure,Fast-Paced,Tactical,Difficult,Score Attack,Third-Person Shooter"
Blue Fire,https://store.steampowered.com/app/1220150/Blue_Fire,"Action,Adventure,Indie,Platformer,Singleplayer,3D Platformer,Action-Adventure,Precision Platformer,Souls-like,Mystery Dungeon,3D,Minimalist,Fantasy,Dark Fantasy,Magic,Hack and Slash,Atmospheric,Surreal,Combat,Swordplay"
Risen 3 - Titan Lords,https://store.steampowered.com/app/249230/Risen_3__Titan_Lords,"RPG,Open World,Gothic,Adventure,Atmospheric,Singleplayer,Fantasy,Third Person,Dark Fantasy,Action RPG,Pirates,Action,Story Rich,Magic,Classic,Exploration,Nudity,Sandbox,Old School,Medieval"
PAC-MAN WORLD Re-PAC,https://store.steampowered.com/app/1859470/PACMAN_WORLD_RePAC,"3D Platformer,Family Friendly,1990's,Cute,3D,Action-Adventure,Arcade,Remake,Puzzle Platformer,Platformer,Cartoony,Retro,Adventure,Singleplayer,Action,Story Rich,Precision Platformer,Fantasy,Racing,Hentai"
Starship EVO,https://store.steampowered.com/app/711980/Starship_EVO,"Action,Indie,Simulation,Adventure,Space,Building,Sandbox,Sci-fi,Early Access,Open World,Voxel,Multiplayer,Space Sim,Futuristic,Physics"
Project Sparrow,https://store.steampowered.com/app/1461600/Project_Sparrow,"Action,Archery,Multiplayer,PvP,Fantasy,Arena Shooter,Shooter,Third-Person Shooter,Sniper,Combat,Early Access,Third Person,Indie,3D,Realistic,Singleplayer"
WW2: Bunker Simulator,https://store.steampowered.com/app/1155870/WW2_Bunker_Simulator,"Resource Management,FPS,World War II,Simulation,Singleplayer,Crafting,Survival,Management,Military,War,Wargame,First-Person,Action,Shooter,3D,Historical,Realistic,Combat,Strategy,Open World Survival Craft"
Euro Truck Simulator,https://store.steampowered.com/app/232010/Euro_Truck_Simulator,"Simulation,Automobile Sim,Driving,Open World,Multiplayer,Singleplayer,Realistic,First-Person,Indie,Relaxing,TrackIR,Moddable,Adventure,Third Person,Management,Atmospheric,Exploration,Sandbox,Action,Online Co-Op"
Little Witch in the Woods,https://store.steampowered.com/app/1594940/Little_Witch_in_the_Woods,"Early Access,Simulation,Cute,Casual,Puzzle,Life Sim,Magic,Open World,Adventure,RPG,Farming Sim,Pixel Graphics,Story Rich,Relaxing,Immersive Sim,Creature Collector,Crafting,Management,Exploration,Indie"
Black Book,https://store.steampowered.com/app/1138660/Black_Book,"Card Battler,Turn-Based Tactics,Card Game,Dungeon Crawler,Turn-Based,Roguelite,Female Protagonist,Roguelike,Strategy RPG,RPG,Mythology,Choices Matter,Strategy,Deckbuilding,3D,Story Rich,Open World,Dark Fantasy,Turn-Based Combat,Fantasy"
Block Tower TD,https://store.steampowered.com/app/2427570/Block_Tower_TD,"Strategy,Tower Defense,City Builder,Sandbox,Roguelike,Traditional Roguelike,Roguelite,2D,Fantasy,Isometric,Minimalist,Pixel Graphics,Survival,Tactical,Management,Procedural Generation,Grid-Based Movement,Base Building,Building,Colorful"
Hatred,https://store.steampowered.com/app/341940/Hatred,"Gore,Violent,Action,Dark,Mature,Shooter,Villain Protagonist,Indie,Isometric,Singleplayer,Twin Stick Shooter,Psychological Horror,Open World,Horror,Top-Down Shooter,Dark Humor,Third-Person Shooter,Survival,Difficult,Dark Fantasy"
Men of War™,https://store.steampowered.com/app/7830/Men_of_War,"Strategy,World War II,RTS,Tactical,Multiplayer,Military,Real Time Tactics,Realistic,War,Co-op,Action,Singleplayer,Moddable,Simulation,Historical,Level Editor,Mod,Shooter,Real-Time,Sandbox"
Despotism 3k,https://store.steampowered.com/app/699920/Despotism_3k,"Strategy,Indie,Dark Humor,Sexual Content,2D,Simulation,Pixel Graphics,Difficult,Singleplayer,Perma Death,Replay Value,Roguelite,Roguelike,Violent,Resource Management,Post-apocalyptic,Management,Villain Protagonist,Cyberpunk,Great Soundtrack"
Deponia,https://store.steampowered.com/app/214340/Deponia,"Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,Indie,Story Rich,2D,Dark Humor,Great Soundtrack,Hand-drawn,Escape Room,Steampunk,Classic,Retro,Sci-fi,Dystopian,Cult Classic,Hidden Object"
Planet Centauri,https://store.steampowered.com/app/385380/Planet_Centauri,"Exploration,Sandbox,2D,Pixel Graphics,Colorful,Creature Collector,Open World,Mining,Indie,Multiplayer,Crafting,RPG,Adventure,Loot,Early Access,Building,Singleplayer,Side Scroller,Magic,Platformer"
Farm Frenzy Collection,https://store.steampowered.com/app/391000/Farm_Frenzy_Collection,"Casual,Strategy,Simulation,Indie,Adventure,Time Management,Female Protagonist,Atmospheric,Farming"
Zero Caliber VR,https://store.steampowered.com/app/877200/Zero_Caliber_VR,"Military,Singleplayer,Co-op,Action,FPS,VR,Simulation,Shooter,Gun Customization,First-Person,Character Customization,PvE,Mature,Violent,War,Online Co-Op,Multiplayer,Gore,Realistic,Early Access"
Monster Prom 3: Monster Roadtrip,https://store.steampowered.com/app/1665190/Monster_Prom_3_Monster_Roadtrip,"Visual Novel,Comedy,LGBTQ+,Multiplayer,Choices Matter,Story Rich,Dating Sim,Dark Humor,Funny,Memes,Multiple Endings,Choose Your Own Adventure,Survival,Romance,Indie,Comic Book,Resource Management,2D,Simulation,Text-Based"
Disciples III: Reincarnation,https://store.steampowered.com/app/10270/Disciples_III_Reincarnation,"RPG,Strategy,Turn-Based Strategy,Turn-Based,Fantasy,Dark Fantasy,Singleplayer,Multiplayer,Gothic,Atmospheric,Classic,Adventure"
HALF DEAD 3,https://store.steampowered.com/app/1520380/HALF_DEAD_3,"Adventure,Gore,Co-op,Action,Survival,Horror,Multiplayer,Online Co-Op,Local Co-Op,Action-Adventure,Puzzle,Exploration,Character Customization,3D,First-Person,Singleplayer,Local Multiplayer,PvE,Procedural Generation,Massively Multiplayer"
Kindergarten 2,https://store.steampowered.com/app/1067850/Kindergarten_2,"Adventure,Pixel Graphics,Violent,Gore,Funny,Indie,Puzzle,Singleplayer,Comedy,Dark Humor,2D,Blood,RPG,Horror,Dark,Choices Matter,Action,Story Rich,Psychological Horror,Cute"
CASE 2: Animatronics Survival,https://store.steampowered.com/app/722960/CASE_2_Animatronics_Survival,"Horror,FPS,Robots,Stealth,PvP,Psychological Horror,Action-Adventure,Difficult,First-Person,Story Rich,Simulation,Action,Multiplayer,Atmospheric,Survival Horror,Supernatural,Co-op,Adventure,Singleplayer,Massively Multiplayer"
